"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址"
"6277","宏正自動科技股份有限公司","宏正","電腦及週邊設備業","－","新北市汐止區大同路二段125號3樓","	12403422","陳尚仲","陳尚仲","田慶威","資深協理","林嘉慧","02-86926789","1979/07/06","2003/10/30",新台幣                 10.0000元,1194711660,119471166,0,0,合併,每季,董事會,"中國信託商業銀行","02-66365566","台北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","黃柏淑","吳仲舜","ATEN","3F., No.125, Sec. 2, Datong Rd.Sijhih District.,New Taipei City,Taiwan","02-86926577","IR@aten.com.tw","http://www.aten.com/tw/zh/","田慶威","資深協理","02-86926789","IR@aten.com.tw","http://www.aten.com/tw/zh/aten-info/csr/page-stakeholders/"
"6278","台灣表面黏著科技股份有限公司","台表科","光電業","－","桃園市桃園區大樹里桃鶯路437號","	23722471","伍開雲","伍允中","王嘉真","副總","林宏聲","03-2189988","1990/03/24","2010/08/24",新台幣                 10.0000元,2923983530,292398353,0,0,合併,每年,董事會,"中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","林冠宏","邱昭賢","TSMT","No.437, Taoying Rd., Taoyuan Dist., Taoyuan City 330, Taiwan (R.O.C.)Taoyuan 330, Taiwan","03-3637131","jane-wang@tsmt.com","www.tsmt.com.tw","王嘉真","副總","03-2189988","jane-wang@tsmt.com","www.tsmt.com.tw"
"6281","全國電子股份有限公司","全國電","電子通路業","－","新北市五股區五工六路55號","	22006252","林政&#21234;","林政&#21234;","陳碧滋","協理","吳鴻淵","(02)22989922","1986/01/11","2005/12/08",新台幣                 10.0000元,991729450,99172945,0,0,個別,每年,董事會,"凱基證券股份有限公司","(02)23892999","臺北市重慶南路1段2號5樓","安侯建業聯合會計師事務所","唐慈杰","高靚玟","E-LIFE","No.55, Wugong 6th Rd., Wugu Dist., New Taipei City.New Taipei City,Taiwan,R.O.C","(02)22990328","jill.chen@elifemall.com.tw","www.elifemall.com.tw","陳碧滋","財務暨會計處協理","(02)22989922#2701","jill.chen@elifemall.com.tw","https://web.elifemall.com.tw/zh/investors-responsibility.php"
"6282","康舒科技股份有限公司","康舒","電子零組件業","－","臺北市北投區中央南路2段18號","	12341051","許介立","許介立","薛惠文","協理","黃秀卿","(02)2621-7672","1981/07/29","2003/09/08",新台幣                 10.0000元,5336501980,533650198,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","臺北市重慶南路1段83號5樓","安侯建業聯合會計師事務所","王怡文","郭冠纓","AcBel","No. 18, Sec. 2, Zhongyang S. Rd., Beitou Dist.,Taipei City 112, Taiwan (R.O.C)","(02)2898-1712","spokesperson@acbel.com","http://www.acbel.com","陳薇媛","協理","(02)2621-7672","spokesperson@acbel.com","http://csr.acbel.com.tw/Web/Contact.aspx"
"6283","淳安電子股份有限公司","淳安","其他電子業","－","台北市內湖區新湖二路146巷19號2樓","	89827686","秦榮華","陳世昌","陳世昌","總經理","張瑞芩","02-27965628","1996/01/12","2008/01/21",新台幣                 10.0000元,1479063430,147906343,66453000,0,合併,每年,董事會,"中國信託商業銀行代理部","02-6636-5566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","蔡侑玲","林文欽","SOE　","2F, No.19, Lane 146,Xinhu 2nd Rd., Neihu Dist.Taipei City, Taiwan (R.O.C.)","02-27965630","pr.tp@soe-ele.com","www.soe-ele.com","葉一慧","財務長","02-27965625","www.soe-ele.com","www.soe-ele.com"
"6285","啟碁科技股份有限公司","啟碁","通信網路業","－","新竹科學園區園區二路20號","	97331723","謝宏波","高健榮","宋芬瓊","財務長","林夢如","03-6667799","1996/12/07","2003/09/22",新台幣                 10.0000元,4174260940,417426094,0,0,合併,每年,股東會,"啟碁科技股務室","02-6600-7998","台北市內湖區行善路158號","安侯建業聯合會計師事務所","呂倩慧","曾渼鈺","　WNC　","20 Park Avenue II, Hsinchu Science Park,Hsinchu 308, Taiwan","03-6667323","spokesman@wnc.com.tw","www.wnc.com.tw","林夢如","代理發言人","03-6667799","molly.lin@wnc.com.tw","http://www.wnc.com.tw/index.php?lang=tw&action=csr&id=9"
"6288","聯嘉光電股份有限公司","聯嘉","汽車工業","－","(35053)新竹科學工業園區苗栗縣竹南鎮科東一路二號","	89396315","黃國欣","黃昉鈺","吳俊德","副總經理","林君宙","(037)539000","1995/06/13","2018/05/09",新台幣                 10.0000元,1935063910,193506391,0,0,合併,每年,董事會,"國票綜合證券股務代理部","(02)2528-8988","臺北市松山區南京東路五段188號15樓","勤業眾信聯合會計師事務所","陳明煇","張雅芸","EOI　　","No. 2, Kedong 1st  Road,  Chunan Town, Miaoli County,Hsinchu Science Park, Taiwan, R.O.C.","(037)585566","ir@eoi.com.tw","www.eoi.com.tw","林君宙","財務長","(037)539000","ir@eoi.com.tw","www.eoi.com.tw"
"6405","悅城科技股份有限公司","悅城","光電業","－","桃園市中壢區北園路18號","	27340208","陳春夏","陳春夏","陳春夏","董事長","江慶偉","(03)4335831","2004/07/13","2013/11/28",新台幣                 10.0000元,658000000,65800000,0,0,合併,每年,董事會,"凱基證券股份有限公司","(02)23892999","台北市重慶南路一段2號5樓","資誠聯合會計師事務所","于智帆","林佳鴻","ONANO","No.18, Beiyuan Rd., Zhongli DistTaoyuan City 32063, Taiwan R.O.C.","(03)4335503","public@onano-nm.com","www.onano-nm.com","江慶偉","處長","(03)4335831","public@onano-nm.com","www.onano-nm.com/interest.html"
"6409","旭隼科技股份有限公司","旭隼","其他電子業","－","11494台北市內湖區新湖一路406號","	28865032","謝卓明","謝卓明","王國欽","財會經理","王家宜","02-27918296","2008/05/01","2014/03/31",新台幣                 10.0000元,877465670,87746567,0,0,合併,每年,股東會,"元大證券股務代理部","02-2586-5859","台北市承德路三段210號B1","勤業眾信聯合會計師事務所","虞成全","何瑞軒","VOLTRONIC","No.406, Xinhu 1st Road.,Neihu Dist., Taipei, Taiwan","02-87918216","investor@voltronic.com.tw","www.voltronicpower.com","王國欽","經理","02-27918296","investor@voltronic.com.tw","http://www.voltronicpower.com/cht/stakeholder.html"
"6412","群光電能科技股份有限公司","群電","電子零組件業","－","新北市三重區光復路二段 69 號30樓","	24284436","呂進宗","曾國華","陳學毅","財務中心副總經理","林曼永","02-66260678","2008/12/24","2013/11/08",新台幣                 10.0000元,3990401260,399040126,0,0,合併,每年,董事會,"華南永昌綜合證券(股)公司","02-27186425","台北市民生東路四段54號4樓","資誠聯合會計師事務所","梁華玲","廖福銘","Chicony Power","30F, No. 69, Sec. 2, Guangfu Rd., Sanchong Dist.,New Taipei City 241, Taiwan, R.O.C.","02-29958020","public@chiconypower.com","http://www.chiconypower.com.tw/","林曼永","投資人關係資深處長","02-66260678#57220","Pearl_Lin@chiconypower.com","https://www.chiconypower.com/zh-tw/home/CSR"
"6414","樺漢科技股份有限公司","樺漢","電腦及週邊設備業","－","(235)新北市中和區建康路10號3至6樓","	70380046","朱復銓","蔡能吉","林沄閒","董事長室特助","蔡能吉","02-5590-8050","1999/07/12","2014/03/28",新台幣                 10.0000元,1241354260,124135426,4880000,0,合併,每年,董事會,"福邦證券股份有限公司","02-2371-1658","台北市中正區忠孝西路一段6號6樓","安侯建業聯合會計師事務所","蕭佩如","于紀隆","ENNOCONN","3-6F., No.10, Jiankang Rd., Zhonghe DistNew Taipei City 235, Taiwan (R.O.C.)","02-5590-8051","Stockaffairs@ennoconn.com","https://www.ennoconn.com/index_zh-tw.html","林沄閒","發言人","02-5590-8050","stockaffairs@ennoconn.com","https://www.ennoconn.com/zh-tw/stakeholder-contacts/"
"6415","矽力杰股份有限公司","矽力*-KY","半導體業","KY","新北市中和區板南路653號10樓","	02906023","陳偉","游步東及Michael Grimm","梁翠嫚","經理","周婕","02-22215266","2008/02/07","2013/12/12",新台幣                  2.5000元,957493488,382997395,0,0,合併,每年,董事會,"元大證券股份有限公司","02-2586-5859","台北市大同區承德路三段210號B1","勤業眾信聯合會計師事務所","簡明彥","陳俊宏","Silergy","10F., No. 653, Bannan Rd.,Zhonghe Dist., New Taipei City 235, ROC","02-22215778","IR@silergycorp.com","http://www.silergy.com","梁翠嫚","經理","02-22215266","IR@silergycorp.com","http://www.silergy.com"
"6416","瑞祺電通股份有限公司","瑞祺電通","通信網路業","－","新北市樹林區博愛街242號8樓","	28488592","朱復銓","洪德富","陳衍詳","協理","林上瑞","02-77275788","2007/04/19","2018/04/16",新台幣                 10.0000元,733484600,73348460,0,0,合併,每年,董事會,"福邦證券股份有限公司股務代理部","(02)2383-6888","台北市中正區忠孝西路一段6號6樓","安侯建業聯合會計師事務所","寇惠植","陳蓓琪","CASWELL","8F, No.242, Bo-Ai St., Shu-Lin Dist.,New Taipei City 23845,Taiwan","02-77275799","spokesman@cas-well.com","www.cas-well.com","林上瑞","業務副總","02-77275788","spokesman@cas-well.com","http://tw.cas-well.com/corporate/governance.html#corporate-stakeholders"
"6426","統新光訊股份有限公司","統新","通信網路業","－","台南市新市區南科三路7號4樓","	13111161","李英坤","藍宏利","李英坤","董事長","魏敬易","(06)5053700","2003/08/01","2021/03/24",新台幣                 10.0000元,385090000,38509000,0,0,合併,每年,股東會,"元富證券股務代理部","(02)2768-6668","台北市松山區光復北路11巷35號B1","安永聯合會計師事務所","黃世杰","洪國森","APOGEE","4F, NO.7, NANKE 3RD,SINSHIH DISTRICT, TAINAN CITY, TAIWAN","(06)5053701","accounting@nextapogee.com.tw","http://www.nextapogee.com.tw","李英坤","董事長","(06)5053700","law@nextapogee.com.tw","http://www.nextapogee.com.tw/ch/investors3-6.php"
"6431","光麗生技控股股份有限公司","光麗-KY","生技醫療業","KY","臺北市中山區建國北路二段66號9樓","	41181265","BRIGHTNESS CO., LTD. 代表人：陳寬聰","張清璉","劉豐嘉","財務部協理","方士慧","02-25178779","2012/07/04","2014/12/04",新台幣                 10.0000元,685688350,57238835,6796000,11330000,合併,每年,股東會,"凱基證券股份有限公司股務代理部","02-23892999","台北市中正區重慶南路一段2號5樓","勤業眾信聯合會計師事務所","池瑞全","薛峻泯","KL","9F., No. 66, Sec. 2, Jianguo N. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)","02-25174559","PR@kl-holdings.com","http://www.kl-holdings.com/","劉豐嘉","財務部協理","02-25178779","Miloliu@kl-holdings.com","http://www.kl-holdings.com/govern06.asp"
"6438","迅得機械股份有限公司","迅得","其他電子業","－","桃園市中壢區榮民路421號","	70753397","官錦&#22531;","王年清","黃發保","營運長","江明昇","03-4356870","1999/10/28","2021/01/19",新台幣                 10.0000元,714317110,71431711,4000000,0,合併,每半會計年度,董事會,"台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","莊文源","楊清鎮","SAA","No.421 Rungmin Rd.,Zhongli District, Taoyuan City, Taiwan","03-4356871","Kris.Huang@sac-symtek.com","www.saa-symtek.com","黃發保","營運長","03-4356870#508","Kris.Huang@sac-symtek.com","www.saa-symtek.com"
"6442","光紅建聖股份有限公司","光聖","通信網路業","－","新北市淡水區中正東路二段27-8號13樓","	97119975","CHEN, STEVE","張英華","莊國安","處長","丁糸秀娟","(02)2808-6333","1996/09/04","2015/07/14",新台幣                 10.0000元,663000000,66300000,0,0,合併,每年,董事會,"台新綜合證券(股)公司股務代理部","(02)2504-8125","台北市建國北路一段96號B1","勤業眾信聯合會計師事務所","陳俊宏","黃秀椿","EZconn","13F. No. 27-8, Sec. 2, Zhongzheng E. Rd., Tamsui Dist.New Taipei City 25170, Taiwan (R.O.C.)","(02)2809-6161","allen.chuang@ezconn.com","www.ezconn.com","莊國安","處長","02-2808-6333分機8668","allen.chuang@ezconn.com","www.ezconn.com"
"6443","元晶太陽能科技股份有限公司","元晶","光電業","－","新北市新店區北新路3段225號8樓","	28997300","偉任投資股份有限公司","洪振仁","江郅豪","副總經理","廖偉然","(02)2912-2199","2010/06/24","2015/10/01",新台幣                 10.0000元,5021914660,476296730,0,25894736,合併,每年,股東會,"第一金證券(股)公司股務代理部","(02)2563-5711","台北市大安區安和路一段27號6樓","勤業眾信聯合會計師事務所","虞成全","陳薔旬","TSEC","8F, No. 225, Sec. 3, Beixin Rd., Xindian Dist.New Taipei City 231, Taiwan (R.O.C.)","(02)2917-5399","ir@tsecpv.com","www.tsecpv.com","江郅豪","副總經理","(02)2912-2199","spokesman@tsecpv.com","http://www.tsecpv.com/zh-tw/investors/irCorpGovern/related"
"6449","鈺邦科技股份有限公司","鈺邦","電子零組件業","－","苗栗縣竹南鎮科東三路2、6號4樓","	28064644","鄭敦仁","林溪東","李佩玲","財務處處長","林溪東","037-777588","2005/12/23","2014/12/09",新台幣                 10.0000元,889535140,88953514,0,0,合併,每年,股東會,"福邦證券股份有限公司股務代理部","(02)23711658","台北市中正區忠孝西路一段6號6樓","安侯建業聯合會計師事務所","陳政學","游萬淵","APAQ","4F., No.2&6, Kedong 3rd Rd.Miaoli County, Taiwan, R.O.C.","037-777566","estherli@apaq.com.tw","http://www.apaq.com.tw/","李佩玲","財務處處長","037-777588","estherli@apaq.com.tw","http://www.apaq.com.tw/tw_stakeholder.asp"
"6451","訊芯科技控股股份有限公司","訊芯-KY","半導體業","KY","台北市信義區光復南路495號11樓之5","	38649225","蔣尚義","徐文一","鄭永春","協理","羅志華","02-22688368","2008/01/08","2015/01/26",新台幣                 10.0000元,1074648000,107464800,0,0,合併,每年,董事會,"福邦證券股份有限公司股務代理部","(02)2383-6888","台北市忠孝西路一段6號6樓","安侯建業聯合會計師事務所","趙敏如","黃柏淑","ShunSin","11F.-5, No.495, Guangfu S. Rd., Xinyi Dist.Taipei City 110, Taiwan (R.O.C.)","867602338211","sst@shunsintech.com","http://www.shunsintech.com/","鄭永春","協理","02-22688368","sst@shunsintech.com","http://www.shunsintech.com/tw/StakeHolder.html"
"6456","GIS Holding Limited","GIS-KY","光電業","KY","苗栗縣竹南鎮科中路12號8樓(訴訟及非訟代理人聯絡處)","	41420316","周賢穎","徐同炤","林原平","財務長","蔡明宏","037-777939","2011/01/04","2015/06/12",新台幣                 10.0000元,3379398000,337939800,0,0,合併,每年,董事會,"福邦證券股份有限公司","02-2371-1658","台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","胡智華","徐潔如","GIS","8F, No. 12, Kezhong Road, Zhunan TownshipMiaoli County 350401, Taiwan, R.O.C.","037-777633","ir@gis-touch.com","http://www.gis-touch.com","林原平","財務長","037-777939","ir@gis-touch.com","http://www.gis-touch.com"
"6464","台灣數位光訊科技股份有限公司","台數科","其他","－","台中市西屯區文心路二段201號6樓之6","	28371951","廖紫岑","廖紫岑","廖紫岑","董事長","林淑鈴","04-37050000","2006/08/02","2015/12/16",新台幣                 10.0000元,1276131380,127613138,0,0,合併,每半會計年度,股東會,"台新證券股務代理部","02-2504-8125","台北市中山區建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","曾棟鋆","吳麗冬","top MSO","6F.-6, No.201, Sec. 2, Wenxin Rd., Xitun DistTaichung City 407, Taiwan (R.O.C.)","04-37056418","sandy@topmso.com.tw","www.topmso.com.tw","林淑鈴","財務長","0437050000","6464@topmso.com.tw","https://www.topmso.com.tw/index.php/tw/csr/stakeholder_topIssue"
"6477","安集科技股份有限公司","安集","光電業","－","台南市安南區科技五路19號","	28580346","黃國棟","許家榮","林婉玲","特別助理","張又菁","06-5105988","2007/02/13","2016/06/21",新台幣                 10.0000元,1212134900,121213490,0,0,合併,每年,董事會,"福邦證券股份有限公司","02-23711658","台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","王騰葦","李季珍","Anji","No. 19 Keji 5 Th Rd., Annan DistrictTainan 709, Taiwan","06-5105989","anjitek@anjitek.com","http://www.anjitek.com","林婉玲","特別助理","06-5105988","winnie@anjitek.com","http://www.anjitek.com/index.php?option=module&lang=cht&task=pageinfo&id=410&index=1"
